0.571964 -10.570183 1.119028 2.720513 0.124589 0.056079 0.000000 101.300000 0.000000 21.663994 52.425449
0.569028 -10.485752 1.537029 2.709305 0.112390 0.053308 0.000000 101.300000 0.000000 21.663994 52.425449
0.204785 -10.515113 2.388269 2.697141 0.099883 0.051852 0.000000 101.300000 0.000000 21.663994 52.425449
0.521691 -10.456415 1.920875 2.690933 0.099479 0.056965 0.000000 101.300000 0.000000 21.663994 52.425449
0.499015 -10.689951 2.040843 2.679158 0.103153 0.055138 0.000000 101.300000 0.000000 21.663994 52.425449
0.228228 -10.379812 2.099233 2.680680 0.096179 0.052554 0.000000 101.300000 0.000000 21.663994 52.425449
0.484798 -10.582684 1.791922 2.683391 0.110568 0.055320 0.000000 101.300000 0.000000 21.663994 52.425449
0.540917 -10.411628 1.603739 2.685008 0.115309 0.050729 0.000000 101.300000 0.000000 21.663994 52.425449
0.384610 -10.448476 2.053299 2.694209 0.119186 0.051624 0.000000 101.300000 0.000000 21.663994 52.425449
0.444298 -10.475582 2.160014 2.700695 0.124671 0.057280 0.000000 101.300000 0.000000 21.663994 52.425449
0.667597 -10.493600 1.572240 2.699655 0.138132 0.053163 0.000000 101.300000 0.000000 21.663994 52.425449
0.499975 -10.472691 1.654384 2.699136 0.143859 0.058287 0.000000 101.300000 0.000000 21.663994 52.425449
0.431705 -10.570613 2.177138 2.708841 0.138869 0.055897 0.000000 101.300000 0.000000 21.663994 52.425449
0.443263 -10.529905 1.966763 2.704690 0.136397 0.065805 0.000000 101.300000 0.000000 21.663994 52.425449
0.620237 -10.551918 1.882711 2.710664 0.132848 0.052942 0.000000 101.300000 0.000000 21.663994 52.425449
0.511741 -10.457394 0.917954 2.706121 0.127284 0.057886 0.000000 101.300000 0.000000 21.663994 52.425449
0.446073 -10.403443 1.955232 2.704492 0.114797 0.056563 0.000000 101.300000 0.000000 21.663994 52.425449
0.119682 -10.480307 2.573415 2.698849 0.095582 0.052120 0.000000 101.300000 0.000000 21.663994 52.425449
0.591960 -10.458745 1.644732 2.698336 0.102781 0.060670 0.000000 101.300000 0.000000 21.663994 52.425449
0.329939 -10.641355 1.653837 2.687856 0.094611 0.052260 0.000000 101.300000 0.000000 21.663994 52.425449
0.369499 -10.475870 1.458851 2.687310 0.096412 0.054328 0.000000 101.300000 0.000000 21.663994 52.425449
0.597427 -10.503484 1.834218 2.689879 0.099702 0.058263 0.000000 101.300000 0.000000 21.663994 52.425449
0.409203 -10.587532 2.426983 2.699557 0.100536 0.054575 0.000000 101.300000 0.000000 21.663994 52.425449
0.304331 -10.575563 1.739623 2.701653 0.119634 0.060762 0.000000 101.300000 0.000000 21.663994 52.425449
