1.068715 19.606218 1.902629 -5.025071 0.332200 -0.057609 0.000000 101.300000 0.000000 22.024214 51.652893
0.751430 19.824516 3.293489 -5.027678 0.321977 -0.059791 0.000000 101.300000 0.000000 22.024214 51.652893
0.976542 19.908724 1.829146 -5.009874 0.334291 -0.054100 0.000000 101.300000 0.000000 22.024214 51.652893
1.243069 19.567315 0.953202 -4.985896 0.352783 -0.061027 0.000000 101.300000 0.000000 22.024214 51.652893
0.932953 19.582946 1.853212 -4.977579 0.341722 -0.050619 0.000000 101.300000 0.000000 22.024214 51.652893
0.872962 19.715770 2.527213 -4.966483 0.333937 -0.055325 0.000000 101.300000 0.000000 22.024214 51.652893
0.994430 19.481985 2.746715 -4.959617 0.329486 -0.058578 0.000000 101.300000 0.000000 22.024214 51.652893
0.980786 19.518340 1.573982 -4.968723 0.339337 -0.042875 0.000000 101.300000 0.000000 22.024214 51.652893
1.123104 19.703945 1.058662 -4.977244 0.330325 -0.062178 0.000000 101.300000 0.000000 22.024214 51.652893
0.957460 19.605868 2.490001 -4.989221 0.320109 -0.049266 0.000000 101.300000 0.000000 22.024214 51.652893
0.967308 19.711207 2.136519 -5.007651 0.322952 -0.054009 0.000000 101.300000 0.000000 22.024214 51.652893
0.956358 19.870565 2.282669 -5.027312 0.329830 -0.065908 0.000000 101.300000 0.000000 22.024214 51.652893
0.992379 19.726653 1.453617 -5.029585 0.345092 -0.055306 0.000000 101.300000 0.000000 22.024214 51.652893
1.034036 19.764548 0.988273 -5.027798 0.362090 -0.065902 0.000000 101.300000 0.000000 22.024214 51.652893
1.132042 19.714812 2.690728 -5.021527 0.360124 -0.055133 0.000000 101.300000 0.000000 22.024214 51.652893
1.001789 19.599266 2.512005 -4.998365 0.358637 -0.052996 0.000000 101.300000 0.000000 22.024214 51.652893
0.950743 19.607995 1.758880 -4.982367 0.365037 -0.057949 0.000000 101.300000 0.000000 22.024214 51.652893
1.194621 19.600738 1.586303 -4.973002 0.354347 -0.053803 0.000000 101.300000 0.000000 22.024214 51.652893
1.035256 19.658087 0.946859 -4.951278 0.339263 -0.062263 0.000000 101.300000 0.000000 22.024214 51.652893
0.732374 19.517473 2.654895 -4.946324 0.307487 -0.056661 0.000000 101.300000 0.000000 22.024214 51.652893
0.929388 19.508917 2.759670 -4.945357 0.297595 -0.046865 0.000000 101.300000 0.000000 22.024214 51.652893
1.019098 19.445368 1.038944 -4.934125 0.305200 -0.059791 0.000000 101.300000 0.000000 22.024214 51.652893
0.827488 19.380854 1.968600 -4.944020 0.303164 -0.042279 0.000000 101.300000 0.000000 22.024214 51.652893
1.005029 19.576214 2.021051 -4.956786 0.315222 -0.058402 0.000000 101.300000 0.000000 22.024214 51.652893
0.997221 19.723341 2.156213 -4.965696 0.331790 -0.057915 0.000000 101.300000 0.000000 22.024214 51.652893
