-0.236793 1.553687 2.100435 -0.398181 -0.029660 0.031080 0.000000 101.300000 0.000000 21.912497 51.931256
-0.257418 1.623584 1.942977 -0.392150 -0.045198 -0.004025 0.000000 101.300000 0.000000 21.912497 51.931256
-0.492498 1.549098 1.805643 -0.389374 -0.079422 -0.000589 0.000000 101.300000 0.000000 21.912497 51.931256
-0.338546 1.487214 1.253051 -0.389967 -0.107459 0.046792 0.000000 101.300000 0.000000 21.912497 51.931256
-0.560524 1.681395 1.302761 -0.387090 -0.145461 -0.027053 0.000000 101.300000 0.000000 21.912497 51.931256
-0.862878 1.534781 2.512378 -0.384673 -0.182044 0.025720 0.000000 101.300000 0.000000 21.912497 51.931256
-0.596156 1.571457 1.320636 -0.388629 -0.183589 0.034013 0.000000 101.300000 0.000000 21.912497 51.931256
-0.677447 1.826662 1.151075 -0.394189 -0.169019 -0.049414 0.000000 101.300000 0.000000 21.912497 51.931256
-0.766712 1.274857 1.940102 -0.387147 -0.153632 0.055891 0.000000 101.300000 0.000000 21.912497 51.931256
-0.458165 1.661243 1.726637 -0.399413 -0.113788 0.004011 0.000000 101.300000 0.000000 21.912497 51.931256
-0.495408 1.802564 2.159032 -0.404993 -0.080332 -0.026842 0.000000 101.300000 0.000000 21.912497 51.931256
-0.335812 1.272164 1.815340 -0.401129 -0.043892 0.067336 0.000000 101.300000 0.000000 21.912497 51.931256
-0.057208 1.824154 0.767694 -0.415294 -0.009554 -0.030064 0.000000 101.300000 0.000000 21.912497 51.931256
-0.296399 1.665616 1.958454 -0.413113 -0.017175 -0.003113 0.000000 101.300000 0.000000 21.912497 51.931256
-0.143734 1.364818 1.720817 -0.404334 -0.023274 0.055001 0.000000 101.300000 0.000000 21.912497 51.931256
-0.199464 1.813385 1.378520 -0.411698 -0.042983 -0.047411 0.000000 101.300000 0.000000 21.912497 51.931256
-0.605164 1.435078 2.228590 -0.400942 -0.090952 0.048506 0.000000 101.300000 0.000000 21.912497 51.931256
-0.416006 1.537453 1.289979 -0.395328 -0.115147 0.014708 0.000000 101.300000 0.000000 21.912497 51.931256
-0.713521 1.844815 1.687381 -0.394035 -0.162184 -0.030657 0.000000 101.300000 0.000000 21.912497 51.931256
-0.867138 1.244597 2.370417 -0.378122 -0.187055 0.057866 0.000000 101.300000 0.000000 21.912497 51.931256
-0.542063 1.722014 0.906896 -0.381486 -0.186891 -0.011772 0.000000 101.300000 0.000000 21.912497 51.931256
-0.788139 1.502097 1.666396 -0.376956 -0.179507 -0.002258 0.000000 101.300000 0.000000 21.912497 51.931256
-0.619733 1.247590 1.733013 -0.367992 -0.151209 0.055231 0.000000 101.300000 0.000000 21.912497 51.931256
-0.460466 1.723160 1.691407 -0.376418 -0.110129 -0.032098 0.000000 101.300000 0.000000 21.912497 51.931256
-0.469559 1.549056 2.244355 -0.378892 -0.068635 0.024878 0.000000 101.300000 0.000000 21.912497 51.931256
-0.237697 1.391735 1.662002 -0.378147 -0.028021 0.028529 0.000000 101.300000 0.000000 21.912497 51.931256
-0.128274 1.703959 1.165457 -0.388306 0.001906 -0.032055 0.000000 101.300000 0.000000 21.912497 51.931256
-0.249941 1.321702 1.935224 -0.388235 -0.006385 0.057801 0.000000 101.300000 0.000000 21.912497 51.931256
-0.361493 1.457695 2.241235 -0.389630 -0.022006 0.000979 0.000000 101.300000 0.000000 21.912497 51.931256
-0.270480 1.730813 1.549031 -0.399722 -0.052664 -0.023832 0.000000 101.300000 0.000000 21.912497 51.931256
-0.444708 1.469129 1.336873 -0.400951 -0.096753 0.041265 0.000000 101.300000 0.000000 21.912497 51.931256
-0.700616 1.774196 2.035148 -0.406916 -0.147571 -0.013184 0.000000 101.300000 0.000000 21.912497 51.931256
-0.612849 1.500463 1.926588 -0.398440 -0.182139 0.005291 0.000000 101.300000 0.000000 21.912497 51.931256
-0.718240 1.529899 1.094746 -0.406500 -0.195091 0.037123 0.000000 101.300000 0.000000 21.912497 51.931256
-0.823505 1.745655 1.825767 -0.407663 -0.201870 -0.021558 0.000000 101.300000 0.000000 21.912497 51.931256
-0.692967 1.442661 1.897032 -0.396601 -0.177543 0.034326 0.000000 101.300000 0.000000 21.912497 51.931256
-0.624724 1.545366 1.364635 -0.400867 -0.139074 0.015478 0.000000 101.300000 0.000000 21.912497 51.931256
-0.434501 1.754763 1.764398 -0.400010 -0.093544 -0.008714 0.000000 101.300000 0.000000 21.912497 51.931256
-0.258121 1.340232 1.704406 -0.384599 -0.048346 0.041270 0.000000 101.300000 0.000000 21.912497 51.931256
-0.349959 1.577525 1.808873 -0.388003 -0.023754 -0.012457 0.000000 101.300000 0.000000 21.912497 51.931256
-0.146149 1.488691 1.781746 -0.383141 -0.003867 0.013103 0.000000 101.300000 0.000000 21.912607 51.930928
-0.009994 1.383660 1.422362 -0.374827 0.001929 0.041579 0.000000 101.300000 0.000000 21.912607 51.930928
-0.384334 1.690389 1.726964 -0.377655 -0.030133 -0.024951 0.000000 101.300000 0.000000 21.912607 51.930928
-0.444626 1.478697 2.183273 -0.375686 -0.071946 0.027062 0.000000 101.300000 0.000000 21.912607 51.930928
-0.429150 1.458624 1.377773 -0.372025 -0.109641 0.022827 0.000000 101.300000 0.000000 21.912607 51.930928
