-0.180662 11.828082 2.456586 -2.971611 -0.000963 -0.101243 0.000000 101.300000 0.000000 21.973745 51.775334
-0.401343 11.567525 2.366131 -2.960079 0.000800 -0.085369 0.000000 101.300000 0.000000 21.973745 51.775334
-0.068475 11.541411 1.099767 -2.956312 0.015371 -0.088310 0.000000 101.300000 0.000000 21.973745 51.775334
-0.097466 11.668165 1.368044 -2.955358 0.016846 -0.097712 0.000000 101.300000 0.000000 21.973745 51.775334
-0.231351 11.677509 2.453516 -2.954055 0.007873 -0.080077 0.000000 101.300000 0.000000 21.973745 51.775334
-0.236337 11.737287 1.991014 -2.961737 0.016188 -0.096239 0.000000 101.300000 0.000000 21.973745 51.775334
-0.101148 11.799233 1.377039 -2.977583 0.020305 -0.094164 0.000000 101.300000 0.000000 21.973745 51.775334
-0.160743 11.847330 1.861210 -2.995157 0.018324 -0.086178 0.000000 101.300000 0.000000 21.973745 51.775334
-0.238521 11.844509 2.020527 -3.006535 0.009713 -0.105501 0.000000 101.300000 0.000000 21.973745 51.775334
-0.052529 11.758448 1.469860 -3.014589 0.014662 -0.082847 0.000000 101.300000 0.000000 21.973745 51.775334
-0.239446 11.914010 2.281302 -3.023500 -0.002659 -0.097981 0.000000 101.300000 0.000000 21.973745 51.775334
-0.221341 11.953151 1.972070 -3.024040 -0.002466 -0.103041 0.000000 101.300000 0.000000 21.973745 51.775334
-0.134227 11.852771 1.165205 -3.021519 -0.001465 -0.085849 0.000000 101.300000 0.000000 21.973745 51.775334
-0.341485 11.978065 1.991777 -3.016267 -0.007544 -0.103776 0.000000 101.300000 0.000000 21.973745 51.775334
-0.253707 11.719108 2.175163 -2.995437 -0.012629 -0.087339 0.000000 101.300000 0.000000 21.973745 51.775334
-0.119500 11.665380 1.536619 -2.984452 -0.001476 -0.089572 0.000000 101.300000 0.000000 21.973745 51.775334
-0.370548 11.695623 2.214812 -2.978946 -0.007584 -0.097512 0.000000 101.300000 0.000000 21.973745 51.775334
-0.136391 11.670458 1.561747 -2.963608 0.009596 -0.081146 0.000000 101.300000 0.000000 21.973745 51.775334
0.023873 11.765643 1.035383 -2.965445 0.019701 -0.100224 0.000000 101.300000 0.000000 21.973745 51.775334
-0.266077 11.698399 2.461197 -2.969809 0.016918 -0.085311 0.000000 101.300000 0.000000 21.973745 51.775334
-0.182264 11.678391 1.934280 -2.968395 0.027870 -0.089281 0.000000 101.300000 0.000000 21.973745 51.775334
0.000723 11.816390 1.562130 -2.984844 0.031709 -0.102483 0.000000 101.300000 0.000000 21.973745 51.775334
-0.101104 11.710112 1.595358 -2.998680 0.032938 -0.080520 0.000000 101.300000 0.000000 21.973745 51.775334
-0.257285 11.805746 1.956709 -3.005717 0.016102 -0.103659 0.000000 101.300000 0.000000 21.973745 51.775334
-0.268092 11.798101 2.241281 -3.008759 0.005570 -0.090112 0.000000 101.300000 0.000000 21.973745 51.775334
-0.232311 11.722159 1.980499 -3.010608 -0.006043 -0.083683 0.000000 101.300000 0.000000 21.973745 51.775334
-0.203242 11.924644 1.586172 -3.004134 -0.013245 -0.111696 0.000000 101.300000 0.000000 21.973745 51.775334
-0.244498 11.754019 1.357382 -2.994605 -0.014074 -0.078083 0.000000 101.300000 0.000000 21.973745 51.775334
-0.370175 11.839755 1.493460 -2.992349 -0.018745 -0.096544 0.000000 101.300000 0.000000 21.973745 51.775334
-0.257936 11.841912 2.708908 -2.985030 -0.018187 -0.103601 0.000000 101.300000 0.000000 21.973745 51.775334
-0.368170 11.699274 1.872414 -2.974369 -0.005643 -0.078941 0.000000 101.300000 0.000000 21.973745 51.775334
-0.178907 11.753279 1.080681 -2.980628 0.011043 -0.104237 0.000000 101.300000 0.000000 21.973745 51.775334
0.001855 11.713613 1.311765 -2.980288 0.024466 -0.084540 0.000000 101.300000 0.000000 21.973745 51.775334
-0.223445 11.722544 2.574310 -2.976976 0.017656 -0.084222 0.000000 101.300000 0.000000 21.973745 51.775334
-0.265465 11.837330 2.307758 -2.981550 0.024745 -0.106373 0.000000 101.300000 0.000000 21.973745 51.775334
0.092951 11.760419 0.947629 -2.990642 0.039691 -0.077056 0.000000 101.300000 0.000000 21.973745 51.775334
-0.172890 11.944028 1.756186 -2.999515 0.032842 -0.104829 0.000000 101.300000 0.000000 21.973745 51.775334
-0.305515 11.920187 2.276618 -3.010517 0.008779 -0.093188 0.000000 101.300000 0.000000 21.973745 51.775334
-0.034632 11.963336 1.581427 -3.022802 0.010760 -0.086858 0.000000 101.300000 0.000000 21.973745 51.775334
-0.409234 11.943824 2.078891 -3.028741 -0.006306 -0.108094 0.000000 101.300000 0.000000 21.973745 51.775334
-0.173724 11.906662 1.451934 -3.026457 -0.009273 -0.085236 0.000000 101.300000 0.000000 21.973745 51.775334
-0.098627 11.978366 1.581631 -3.030477 -0.013444 -0.101918 0.000000 101.300000 0.000000 21.973745 51.775334
-0.524605 11.976532 2.606538 -3.020138 -0.027576 -0.092380 0.000000 101.300000 0.000000 21.973745 51.775334
-0.251800 11.832812 1.625395 -3.005734 -0.005892 -0.088596 0.000000 101.300000 0.000000 21.973745 51.775334
-0.098083 11.877305 1.735902 -3.002679 -0.006754 -0.102461 0.000000 101.300000 0.000000 21.973745 51.775334
-0.407316 11.783624 2.022819 -2.991920 0.004545 -0.085040 0.000000 101.300000 0.000000 21.973745 51.775334
-0.070073 11.800533 1.269746 -2.980116 0.022420 -0.098162 0.000000 101.300000 0.000000 21.973745 51.775334
-0.064729 11.719184 1.756873 -2.981848 0.030129 -0.096283 0.000000 101.300000 0.000000 21.973745 51.775334
-0.338133 11.753355 2.262028 -2.982348 0.025891 -0.079833 0.000000 101.300000 0.000000 21.973745 51.775334
-0.054405 11.746134 1.696403 -2.979189 0.032088 -0.101033 0.000000 101.300000 0.000000 21.973745 51.775334
-0.047962 11.672836 1.545612 -2.989731 0.028956 -0.084127 0.000000 101.300000 0.000000 21.973745 51.775334
-0.233404 11.822335 0.952027 -2.997890 0.017632 -0.096297 0.000000 101.300000 0.000000 21.973745 51.775334
-0.175643 11.922161 2.133220 -2.999830 0.001764 -0.098329 0.000000 101.300000 0.000000 21.973745 51.775334
-0.305986 11.769978 2.866475 -3.004511 -0.010265 -0.085483 0.000000 101.300000 0.000000 21.973745 51.775334
-0.315340 11.928846 1.162670 -3.009364 -0.012023 -0.102343 0.000000 101.300000 0.000000 21.973745 51.775334
