1.000000000000000048e-04,-5.630817239384001104e-05,0.000000000000000000e+00
2.000000000000000096e-04,-2.845142950721711787e-05,0.000000000000000000e+00
2.999999999999999737e-04,-4.637658785097972461e-06,0.000000000000000000e+00
4.000000000000000192e-04,1.571775895274563957e-05,0.000000000000000000e+00
5.000000000000000104e-04,3.580043399872279288e-05,0.000000000000000000e+00
5.999999999999999474e-04,5.364117536434638632e-05,0.000000000000000000e+00
6.999999999999999929e-04,6.875721559364763604e-05,0.000000000000000000e+00
8.000000000000000383e-04,8.131902437236646888e-05,0.000000000000000000e+00
8.999999999999999754e-04,9.387836657503895773e-05,0.000000000000000000e+00
1.000000000000000021e-03,1.058355416002703883e-04,0.000000000000000000e+00
1.100000000000000066e-03,1.155246960852171094e-04,0.000000000000000000e+00
1.199999999999999895e-03,1.231323804196803485e-04,0.000000000000000000e+00
1.299999999999999940e-03,1.288241085133436949e-04,0.000000000000000000e+00
1.399999999999999986e-03,1.334139553927583192e-04,0.000000000000000000e+00
1.500000000000000031e-03,1.404244420835440844e-04,0.000000000000000000e+00
1.600000000000000077e-03,1.467189521718151898e-04,0.000000000000000000e+00
1.699999999999999905e-03,1.513773836309928965e-04,0.000000000000000000e+00
1.799999999999999951e-03,1.544493102063325700e-04,0.000000000000000000e+00
1.899999999999999996e-03,1.565116850865952479e-04,0.000000000000000000e+00
2.000000000000000042e-03,1.598103404802087544e-04,0.000000000000000000e+00
2.099999999999999870e-03,1.642072639503387808e-04,0.000000000000000000e+00
2.200000000000000133e-03,1.673134382898060755e-04,0.000000000000000000e+00
2.299999999999999961e-03,1.688729022830277036e-04,0.000000000000000000e+00
2.399999999999999790e-03,1.694583775349946838e-04,0.000000000000000000e+00
2.500000000000000052e-03,1.726449592192515095e-04,0.000000000000000000e+00
2.599999999999999881e-03,1.762757038307976416e-04,0.000000000000000000e+00
2.700000000000000143e-03,1.785013101606710087e-04,0.000000000000000000e+00
2.799999999999999972e-03,1.794784302305617665e-04,0.000000000000000000e+00
2.899999999999999800e-03,1.793466499562721664e-04,0.000000000000000000e+00
3.000000000000000062e-03,1.802960409024825014e-04,0.000000000000000000e+00
3.099999999999999891e-03,1.838725530387770092e-04,0.000000000000000000e+00
3.200000000000000153e-03,1.859833405838908946e-04,0.000000000000000000e+00
3.299999999999999982e-03,1.868584596883663979e-04,0.000000000000000000e+00
3.399999999999999811e-03,1.865027842213020303e-04,0.000000000000000000e+00
3.500000000000000073e-03,1.853202764487120609e-04,0.000000000000000000e+00
3.599999999999999901e-03,1.833363885188454671e-04,0.000000000000000000e+00
3.700000000000000164e-03,1.829072053810233884e-04,0.000000000000000000e+00
3.799999999999999992e-03,1.845257837581453246e-04,0.000000000000000000e+00
3.899999999999999821e-03,1.850971335838872583e-04,0.000000000000000000e+00
4.000000000000000083e-03,1.848048030026495101e-04,0.000000000000000000e+00
4.100000000000000346e-03,1.858114883995088242e-04,0.000000000000000000e+00
4.199999999999999740e-03,1.867057922589697276e-04,0.000000000000000000e+00
4.300000000000000003e-03,1.866337221061620158e-04,0.000000000000000000e+00
4.400000000000000265e-03,1.858364404352589705e-04,0.000000000000000000e+00
4.499999999999999660e-03,1.859280611207009206e-04,0.000000000000000000e+00
4.599999999999999922e-03,1.866094296696608958e-04,0.000000000000000000e+00
4.700000000000000185e-03,1.868815306795892906e-04,0.000000000000000000e+00
4.799999999999999580e-03,1.874564584524887969e-04,0.000000000000000000e+00
