1.000000000000000048e-04,2.338544138374951231e+00,-3.155228748801657268e-01
2.000000000000000096e-04,2.321080309038894729e+00,-1.783714946893408815e-01
2.999999999999999737e-04,2.281875073115452235e+00,-3.737846190269289437e-02
4.000000000000000192e-04,2.265114530494308109e+00,8.361878050324844658e-02
5.000000000000000104e-04,2.250131310242226679e+00,1.864978933834314789e-01
5.999999999999999474e-04,2.209452605383541712e+00,2.718620821457010672e-01
6.999999999999999929e-04,2.202219639801025863e+00,3.430860448694068587e-01
8.000000000000000383e-04,2.198212612692321599e+00,4.212554780783320796e-01
8.999999999999999754e-04,2.209941105733137956e+00,4.931804641239732057e-01
1.000000000000000021e-03,2.201132760607008354e+00,5.510472186218475787e-01
1.100000000000000066e-03,2.211255696344616162e+00,5.981980024140032270e-01
1.199999999999999895e-03,2.195371569617591501e+00,6.347642527787420441e-01
1.299999999999999940e-03,2.182823205623872997e+00,6.739875614891222000e-01
1.399999999999999986e-03,2.165725080648920109e+00,7.233741670327824558e-01
1.500000000000000031e-03,2.142564342071771044e+00,7.597992020900397048e-01
1.600000000000000077e-03,2.099299755231039732e+00,7.879019173306429646e-01
1.699999999999999905e-03,2.067552399807920605e+00,8.068373874343390817e-01
1.799999999999999951e-03,2.030708892362424578e+00,8.190484155701907021e-01
1.899999999999999996e-03,2.009223760945640258e+00,8.259948331156821144e-01
2.000000000000000042e-03,1.992710760370518530e+00,8.548652182687845880e-01
2.099999999999999870e-03,1.975618034488451080e+00,8.783840891710616994e-01
2.200000000000000133e-03,1.956385920625965280e+00,8.928939819999981431e-01
2.299999999999999961e-03,1.903666927188226055e+00,9.015280565544769864e-01
2.399999999999999790e-03,1.908070555062985063e+00,9.035228452340502425e-01
2.500000000000000052e-03,1.874773141075906757e+00,9.180629552071344346e-01
2.599999999999999881e-03,1.854438578788530689e+00,9.295615831755488223e-01
2.700000000000000143e-03,1.836710352468989171e+00,9.348114091849009100e-01
2.799999999999999972e-03,1.806652523909273889e+00,9.398297431936903923e-01
2.899999999999999800e-03,1.801279841090642098e+00,9.535090079311865363e-01
3.000000000000000062e-03,1.780288044231384870e+00,9.628234754866764611e-01
3.099999999999999891e-03,1.767400889827766219e+00,9.654238234183902811e-01
3.200000000000000153e-03,1.757025186212079149e+00,9.641870245163624009e-01
3.299999999999999982e-03,1.757758549267778747e+00,9.673442992382854655e-01
3.399999999999999811e-03,1.716130928569981950e+00,9.818534005660664032e-01
3.500000000000000073e-03,1.688354199433871550e+00,9.894230516665771802e-01
3.599999999999999901e-03,1.652293407047113583e+00,9.901176705924052968e-01
