1.000000000000000048e-04,2.501890957050608932e+00,-1.711702039926768504e-01
2.000000000000000096e-04,2.465624637962992249e+00,-8.643102245153612417e-02
2.999999999999999737e-04,2.446278848806749284e+00,-1.379614161850073462e-02
4.000000000000000192e-04,2.438153448821450908e+00,4.747560144737594801e-02
5.000000000000000104e-04,2.401108821720842279e+00,9.926219269869028528e-02
5.999999999999999474e-04,2.384130558035206349e+00,1.595071803449789605e-01
6.999999999999999929e-04,2.359521335912710516e+00,2.124166028100901160e-01
8.000000000000000383e-04,2.306982116302093377e+00,2.563683109726305753e-01
8.999999999999999754e-04,2.280194164133858337e+00,2.917515543652086651e-01
1.000000000000000021e-03,2.241189044698586041e+00,3.205403576537785848e-01
1.100000000000000066e-03,2.202667995049656380e+00,3.430641570679979768e-01
1.199999999999999895e-03,2.186585607410838961e+00,3.616492895914165673e-01
1.299999999999999940e-03,2.162858683395498804e+00,3.913824316652354529e-01
1.399999999999999986e-03,2.138641561869280672e+00,4.157619871230582853e-01
1.500000000000000031e-03,2.112373469081454846e+00,4.349788692527141176e-01
1.600000000000000077e-03,2.087216032796877396e+00,4.479818286656404025e-01
1.699999999999999905e-03,2.052959827965096906e+00,4.570921434583501974e-01
1.799999999999999951e-03,2.016774781334407241e+00,4.635584843807744604e-01
1.899999999999999996e-03,1.980254147686025368e+00,4.796772831699780970e-01
2.000000000000000042e-03,1.947325384421455752e+00,4.958276097061518617e-01
2.099999999999999870e-03,1.913235963780312687e+00,5.069198200833312518e-01
2.200000000000000133e-03,1.871725481546068437e+00,5.135192217385616820e-01
2.299999999999999961e-03,1.844849095661718064e+00,5.163307380683797021e-01
2.399999999999999790e-03,1.844187689539791952e+00,5.157765868841912571e-01
2.500000000000000052e-03,1.815299083553681747e+00,5.187428372655084052e-01
2.599999999999999881e-03,1.811081112769280299e+00,5.315489111184336091e-01
2.700000000000000143e-03,1.799073822995665761e+00,5.396708487374620722e-01
2.799999999999999972e-03,1.780940740233561748e+00,5.438349324064314372e-01
2.899999999999999800e-03,1.768522846517809555e+00,5.442789866764303763e-01
3.000000000000000062e-03,1.789199963635142332e+00,5.416223091294829484e-01
3.099999999999999891e-03,1.753934311258313228e+00,5.402790490614857166e-01
3.200000000000000153e-03,1.711264654558973586e+00,5.478331313704570826e-01
