1.000000000000000048e-04,1.664726358259510002e-04,0.000000000000000000e+00
2.000000000000000096e-04,3.095277440650465888e-04,0.000000000000000000e+00
2.999999999999999737e-04,4.321247044647426013e-04,0.000000000000000000e+00
4.000000000000000192e-04,5.406903681381731866e-04,0.000000000000000000e+00
5.000000000000000104e-04,6.502556035029510373e-04,0.000000000000000000e+00
5.999999999999999474e-04,7.431013400766159826e-04,0.000000000000000000e+00
6.999999999999999929e-04,8.204026521752889487e-04,0.000000000000000000e+00
8.000000000000000383e-04,8.835507780939904797e-04,0.000000000000000000e+00
8.999999999999999754e-04,9.351611890613101188e-04,0.000000000000000000e+00
1.000000000000000021e-03,9.906767001609138520e-04,0.000000000000000000e+00
1.100000000000000066e-03,1.050007616086129966e-03,0.000000000000000000e+00
1.199999999999999895e-03,1.098226952105707749e-03,0.000000000000000000e+00
1.299999999999999940e-03,1.135883741323766120e-03,0.000000000000000000e+00
1.399999999999999986e-03,1.163467909968862691e-03,0.000000000000000000e+00
1.500000000000000031e-03,1.183829712659569986e-03,0.000000000000000000e+00
1.600000000000000077e-03,1.217454949695108120e-03,0.000000000000000000e+00
1.699999999999999905e-03,1.248361903568657527e-03,0.000000000000000000e+00
1.799999999999999951e-03,1.270294915264599074e-03,0.000000000000000000e+00
1.899999999999999996e-03,1.284945018637525561e-03,0.000000000000000000e+00
2.000000000000000042e-03,1.293471494073224638e-03,0.000000000000000000e+00
2.099999999999999870e-03,1.311749323474069220e-03,0.000000000000000000e+00
2.200000000000000133e-03,1.332129704968245711e-03,0.000000000000000000e+00
2.299999999999999961e-03,1.345056439518607996e-03,0.000000000000000000e+00
2.399999999999999790e-03,1.352051934775096035e-03,0.000000000000000000e+00
2.500000000000000052e-03,1.353432074518628363e-03,0.000000000000000000e+00
2.599999999999999881e-03,1.361218349477216240e-03,0.000000000000000000e+00
2.700000000000000143e-03,1.374350450292220705e-03,0.000000000000000000e+00
2.799999999999999972e-03,1.382218703902314636e-03,0.000000000000000000e+00
2.899999999999999800e-03,1.385410741004600675e-03,0.000000000000000000e+00
3.000000000000000062e-03,1.387209864800485054e-03,0.000000000000000000e+00
3.099999999999999891e-03,1.395713509535737203e-03,0.000000000000000000e+00
3.200000000000000153e-03,1.400160323935803648e-03,0.000000000000000000e+00
3.299999999999999982e-03,1.401694603585023962e-03,0.000000000000000000e+00
3.399999999999999811e-03,1.402367285405394046e-03,0.000000000000000000e+00
3.500000000000000073e-03,1.408143350989427998e-03,0.000000000000000000e+00
3.599999999999999901e-03,1.411202557407356239e-03,0.000000000000000000e+00
3.700000000000000164e-03,1.416337454628680123e-03,0.000000000000000000e+00
3.799999999999999992e-03,1.417101274161320203e-03,0.000000000000000000e+00
3.899999999999999821e-03,1.415708869952544144e-03,0.000000000000000000e+00
4.000000000000000083e-03,1.423103069076085128e-03,0.000000000000000000e+00
4.100000000000000346e-03,1.425528813767086176e-03,0.000000000000000000e+00
4.199999999999999740e-03,1.423885917585665821e-03,0.000000000000000000e+00
4.300000000000000003e-03,1.421044697800851603e-03,0.000000000000000000e+00
4.400000000000000265e-03,1.426116342888813756e-03,0.000000000000000000e+00
4.499999999999999660e-03,1.428205700119806413e-03,0.000000000000000000e+00
4.599999999999999922e-03,1.424882240497275018e-03,0.000000000000000000e+00
4.700000000000000185e-03,1.417786794545299218e-03,0.000000000000000000e+00
4.799999999999999580e-03,1.421151181766721954e-03,0.000000000000000000e+00
